id,zipcode,lot-len,lot-width,lot-area,house-area,garden-size,balcony,x-coor,y-coor,buildyear,bathrooms,taxvalue,retailvalue,energy-eff,monument
10952,3525,43.3,12.9,558,93,497,0,2723,5584,2000,1,144500,184000,1,0
10953,3525,24.2,17.6,426,169,366,1,2445,5667,1987,2,170300,222000,0,0
10954,3525,21,18.8,395,104,309,1,2405,5835,1982,1,126700,171000,0,0
10955,3525,21.6,15.5,335,177,278,0,2667,5707,1989,1,161500,204000,0,0
10956,3525,36.2,19.8,716,190,664,0,2868,5702,1984,2,226400,265000,0,0
10957,3525,37.2,10.5,391,191,338,1,2811,5851,2005,2,178300,210000,0,1
10958,3525,46,14.9,686,104,623,1,2443,5950,2002,1,170300,209000,1,1
10959,3525,20.7,13.2,273,189,212,0,2641,5740,1986,2,159400,201000,0,0
10960,3528,7.3,20,146,120,85,1,2749,5986,2000,2,93900,128000,1,0
10961,3528,7,18.6,131,80,43,1,2483,5957,1996,1,67700,106000,1,0
10962,3528,6,18.5,111,89,54,1,2732,5675,1997,1,70100,109000,1,0
10963,3528,6.8,18.8,127,84,55,1,2764,5942,1995,1,69500,101000,1,0
10964,3528,9.9,14.6,144,120,63,1,2605,5925,2005,1,93600,133000,1,0
10965,3528,6.2,20,123,116,65,1,2737,5603,1998,1,88100,131000,0,0
10966,3528,13,10.6,138,101,56,1,2594,5799,2002,1,81300,123000,1,0
10967,3528,14,10,140,88,52,1,2628,5832,2005,1,73800,112000,1,0
10968,3528,7.7,14.9,115,120,27,1,2744,5860,2005,1,89300,126000,1,0
10969,3528,13.1,11.3,148,87,96,1,2775,5559,2001,1,74400,116000,1,0
10970,3528,11.4,12.8,146,115,85,1,2565,5776,2002,1,90900,135000,1,0
10971,3528,9.4,12.9,121,88,33,1,2622,5835,1999,1,71000,109000,1,0
10972,3528,7.8,15.7,123,120,44,1,2492,5807,1998,1,90500,135000,0,0
10973,3528,5.9,19.2,114,112,26,1,2702,5952,1995,1,84300,119000,0,0
10974,3528,8.5,16.9,143,94,65,1,2496,5523,2005,1,77900,128000,1,0
10975,3528,12.7,11.5,146,88,70,1,2761,5571,2004,1,74700,117000,1,0
10976,3528,9.9,14.7,145,96,56,1,2339,5987,2002,1,79400,119000,1,0
10977,3528,8.3,15.8,131,100,80,1,2704,5684,1996,1,79700,121000,0,0
10978,3528,6.9,17.5,120,110,29,1,2536,5967,2005,1,84000,123000,1,0
10979,3528,6.8,18.3,125,100,69,1,2738,5990,1999,1,78800,111000,1,0
10980,3800,85.3,13.7,1168,165,1088,1,2677,5249,1998,1,304200,372000,0,0
10981,3800,48.9,18.3,895,127,825,1,2952,5326,1990,1,240500,291000,0,1
10982,3800,57.6,10.7,616,183,548,2,2940,5097,2007,2,232200,273000,0,0
10983,3800,62.9,18.4,1158,204,1096,1,2961,5126,2006,1,326100,381000,0,1
10984,3800,41.8,15.8,661,179,584,1,2742,5270,2002,1,236600,293000,0,0
10985,3800,72.8,13.4,975,169,884,0,2626,5207,2008,2,277700,342000,1,0
10986,3800,42.5,14.5,616,122,551,0,2700,5482,2006,2,195600,250000,1,0
10987,3800,40.2,16.7,672,190,615,2,2691,5413,2001,1,244800,309000,0,0
10988,3800,47.6,10.6,505,181,416,1,2958,5058,2003,2,214400,250000,0,0
10989,3800,84.2,13.9,1170,134,1093,1,2767,5322,1993,2,285900,350000,0,1
10990,3800,55.9,19.9,1112,243,1014,1,2895,5328,1995,2,342600,410000,0,0
10991,3800,65.4,15.4,1007,174,956,1,2765,5482,1999,2,285500,350000,0,0
10992,3800,89.7,10.9,978,164,888,0,2635,5308,1997,1,275100,343000,0,0
10993,3800,76.9,11.8,907,133,857,1,2651,5123,2003,2,245900,301000,1,0
10994,3800,59.4,12.3,731,212,644,1,2891,5062,1991,1,266900,313000,0,0
10995,3800,110.7,10,1107,242,1009,1,2774,5479,1998,1,341300,414000,0,0
10996,3800,28.2,17.9,504,228,409,0,2806,5476,2001,1,242400,299000,0,0
10997,3800,65.1,10.8,703,250,624,1,2881,5209,2003,2,285500,341000,0,0
10998,3800,77.5,13,1008,248,920,1,2907,5248,2006,1,330000,392000,0,0
10999,3800,54.9,16.8,922,224,831,1,2831,5055,2000,2,302700,356000,0,1
11000,3520,9.1,19.7,180,82,85,0,2124,5099,1975,1,86200,129000,0,0
11001,0,14.7,15.6,229,138,142,0,2155,5017,1975,1,127200,175000,0,0
11002,0,44.5,17.4,774,129,686,1,2477,5489,1977,1,203500,270000,0,1
11003,0,24.6,16.9,415,84,357,0,2331,5397,1980,1,122700,180000,0,0
11004,0,21.3,18.7,399,159,317,1,2079,5204,1972,2,165300,221000,0,0
11005,0,15.9,19.1,303,87,219,1,2178,5289,1984,1,107700,161000,1,0
11006,0,76.8,11.9,914,139,847,0,2049,5240,1983,1,230500,292000,0,0
11007,0,13.8,16,220,104,163,0,2435,5470,1980,1,105400,163000,0,0
11008,0,58.4,15.1,882,106,830,1,2221,5030,1970,1,205900,263000,0,0
11009,0,19.7,10,197,81,130,0,2204,5468,1983,1,88200,139000,1,0
11010,0,29.8,10.2,304,84,230,1,2324,5362,1979,1,106000,164000,0,0
11011,0,17.4,14.4,251,143,185,1,2420,5423,1980,1,133500,197000,0,0
11012,0,43.8,15.3,670,111,582,0,2250,5238,1973,1,177100,236000,0,0
11013,0,15.7,16.6,261,153,203,1,2441,5106,1976,2,141000,198000,0,1
11014,0,67.7,11.8,799,102,713,1,2037,5140,1975,1,191100,244000,0,0
11015,0,28.7,20,573,143,488,1,2333,5394,1976,2,181800,247000,0,0
11016,0,12.4,17.8,220,127,123,1,2421,5218,1977,2,119200,176000,0,0
11017,0,41,17.8,730,149,649,0,2209,5318,1985,1,208900,273000,0,1
11018,0,43.9,19.6,860,92,795,1,2321,5086,1984,1,194200,254000,1,1
11019,3525,32.1,16.4,526,190,441,0,2563,5913,1996,2,197900,237000,0,1
11020,3525,28.8,20,576,133,502,1,2577,5995,1993,2,171200,202000,0,0
11021,3525,31.9,13.6,434,196,365,1,2457,5741,1981,2,187700,238000,0,0
11022,3525,24.9,16.9,420,142,355,1,2687,5836,1982,1,153200,184000,0,0
11023,3525,42.4,14.6,619,135,569,0,2443,5818,1981,1,178900,225000,0,0
11024,3525,50.2,12.3,618,106,538,0,2982,5898,1999,1,161300,177000,1,0
11025,3525,10.6,18.9,201,175,125,0,2587,5639,1993,2,140200,186000,0,0
11026,3525,29.4,17.6,517,176,443,0,2947,5651,2002,1,188200,221000,0,1
11027,3525,45,13,585,111,502,1,2790,5885,1983,1,159400,184000,0,1
11028,3525,19.3,14.9,288,154,192,0,2525,5523,2001,1,140600,195000,0,0
11029,3525,35.8,19.1,684,96,611,1,2451,5801,1999,1,165200,210000,1,0
11030,3525,29.4,17.4,512,153,460,1,2871,5582,1988,1,173600,210000,0,0
11031,3525,36.6,19.5,713,95,638,1,2525,5896,1984,1,169000,207000,1,0
11032,3525,38.1,14.8,564,143,468,1,2663,5617,1985,1,175400,220000,0,1
11033,3525,17.9,18.7,335,93,269,0,2753,5879,1999,1,111100,135000,1,0
11034,3525,31.8,18.7,594,164,525,1,2730,5977,2002,2,192500,221000,0,0
11035,3525,32.4,13.1,424,176,347,0,2962,5646,1986,2,174200,204000,0,0
11036,3525,22.9,16,366,168,267,0,2657,5918,1983,2,160700,194000,0,1
11037,3525,80.3,10.8,867,185,793,1,2569,5753,1997,1,246100,299000,0,0
11038,3525,65,12.5,813,187,732,0,2558,5971,1980,1,239200,282000,0,1
11039,3528,6.6,18.8,125,104,37,1,2395,5567,1999,1,81200,133000,1,0
11040,3528,11.9,12.4,148,94,93,1,2458,5877,2001,1,78600,121000,1,0
11041,3528,10.1,14.3,144,110,69,1,2678,5735,1996,1,87600,129000,0,0
11042,3528,9.2,12.7,117,83,22,1,2310,5912,1996,1,67400,106000,1,0
11043,3528,10.6,12.9,137,114,84,1,2359,5826,2005,1,89000,134000,1,0
11044,3528,7.4,16.4,121,91,28,1,2369,5867,1998,1,72800,115000,1,0
11045,3528,9.1,14.1,129,91,58,1,2489,5825,2001,1,74000,116000,1,0
11046,3528,7,15.8,111,80,57,1,2736,5756,1996,1,64700,101000,1,0
11047,3528,8.6,16.3,140,85,77,1,2381,5669,1999,1,72000,120000,1,0
11048,3528,11.7,10.8,126,119,40,1,2658,5777,1996,1,90300,132000,0,0
11049,3528,9.4,12.4,116,92,21,1,2350,5538,2002,1,72600,123000,1,0
11050,3528,9.7,15.1,147,81,78,1,2673,5779,2005,1,70700,109000,1,0
11051,3528,7.5,16.8,126,87,27,1,2503,5964,2001,1,71100,109000,1,0
11052,3528,11.2,12.1,136,99,83,1,2597,5687,2001,1,79800,124000,1,0
11053,3528,10.2,12.8,130,91,43,1,2405,5923,1998,1,74100,116000,1,0
11054,3528,6.8,19.5,133,87,67,1,2426,5888,2002,1,72200,114000,1,0
11055,3528,12,11.8,142,96,88,1,2682,5872,2002,1,78900,116000,1,0
11056,3528,7.7,16.4,126,118,58,1,2427,5930,1999,1,89700,133000,1,0
11057,3528,10.3,10.8,111,94,16,1,2314,5662,2000,1,73100,119000,1,0
11058,3528,6.8,16.2,110,80,23,1,2318,5525,2002,1,64500,113000,1,0
11059,3800,40.4,19.5,788,197,720,1,2687,5464,2010,2,266400,332000,0,0
11060,3800,52.2,14.3,747,126,684,1,2656,5098,2005,1,217700,268000,1,0
11061,3800,38.5,15.8,609,176,524,1,2803,5063,2008,1,227000,271000,0,1
11062,3800,35.7,19.2,685,157,590,1,2760,5062,2003,1,227000,273000,0,0
11063,3800,95.9,12.2,1170,140,1104,1,2970,5022,2010,1,289500,334000,1,0
11064,3800,57.6,15.8,910,162,840,2,2672,5229,1991,1,263700,325000,0,1
11065,3800,42.8,14.5,620,229,521,1,2987,5236,2006,2,260400,309000,0,1
11066,3800,43.2,18.9,817,126,748,2,2973,5408,1996,1,228200,279000,0,0
11067,3800,92.6,11.1,1028,226,944,2,2807,5265,1998,1,319800,385000,0,1
11068,3800,64.2,17.5,1123,226,1058,1,2984,5001,2005,1,334100,384000,0,1
11069,3800,58,15.4,893,243,804,1,2904,5472,1995,1,309800,373000,0,0
11070,3800,55.6,14.2,789,195,714,1,2747,5323,1991,1,265400,328000,0,1
11071,3800,53.9,12.6,679,236,601,2,2759,5488,2004,2,273500,336000,0,1
11072,3800,50.6,15.7,795,181,733,2,2859,5029,2009,2,257900,303000,0,1
11073,3800,70.9,15,1063,194,1006,0,2612,5089,1998,2,305900,370000,0,0
11074,3800,57.9,12.5,724,194,625,2,2817,5364,2003,1,255000,315000,0,0
11075,3800,43.5,16.6,722,239,661,1,2858,5216,2010,2,281700,338000,0,1
11076,3800,52.4,16.8,880,206,799,1,2790,5098,2009,1,285600,340000,0,0
11077,3800,54.5,14.1,769,187,719,1,2942,5077,1993,2,257600,301000,0,0
11078,3800,66.5,13.6,905,157,838,1,2953,5433,1995,2,260000,315000,0,1
11079,3520,58.3,14.3,833,97,743,1,2055,5043,1980,1,193200,245000,0,0
11080,3520,52.4,17.6,923,160,849,0,2444,5321,1976,2,244500,318000,0,0
11081,3520,53.4,18.7,999,142,924,1,2259,5165,1979,1,245100,312000,0,0
11082,3520,48.1,17.5,842,153,762,1,2159,5217,1973,1,228100,291000,0,0
11083,3520,31,11.8,366,145,283,0,2030,5214,1977,2,151900,205000,0,0
11084,3520,35,13.3,465,97,411,1,2025,5306,1978,1,138000,188000,0,0
11085,3520,28.9,16,463,137,363,0,2032,5253,1972,1,161700,213000,0,1
11086,3520,12.1,14.6,176,150,124,1,2243,5378,1981,1,126400,184000,0,0
11087,3520,64.1,14.8,948,156,864,1,2232,5373,1984,2,245800,317000,0,0
11088,3520,72.4,10.8,782,106,706,0,2428,5306,1970,1,190900,257000,0,0
11089,3520,30.1,14.4,433,124,367,0,2122,5067,1982,2,149400,197000,0,0
11090,3520,68.8,12.6,867,127,803,0,2444,5393,1975,1,216300,287000,0,0
11091,3520,84.6,10.4,880,149,791,1,2002,5474,1974,1,231400,294000,0,0
11092,3520,51,18.2,928,108,848,0,2495,5018,1977,1,214000,274000,0,0
11093,3520,11.8,15.5,183,106,118,1,2025,5012,1979,1,101100,141000,0,0
11094,3520,57.6,13.6,783,121,731,1,2094,5481,1979,2,200100,260000,0,1
11095,3520,24.8,12,298,115,230,0,2383,5277,1977,1,123700,184000,0,0
11096,3520,23.3,19,442,139,346,0,2476,5184,1978,2,159700,217000,0,0
11097,3520,30.2,13.6,411,113,323,0,2144,5262,1985,1,139500,191000,0,0
11098,3520,54.9,15.9,873,127,799,1,2084,5427,1974,1,217200,281000,0,0
11099,3525,12.1,12.6,153,136,77,0,2759,5993,1980,2,109600,127000,0,0
11100,3525,15.2,13.8,210,185,122,1,2976,5705,2000,1,147500,174000,0,0
11101,3525,12.9,17.4,224,197,171,0,2491,5619,2000,2,156800,210000,0,0
11102,3525,17.2,17.9,307,153,228,1,2428,5933,2005,1,142900,184000,1,1
11103,3525,65,12.5,812,166,750,0,2698,5839,2001,1,226400,267000,0,0
11104,3525,36.8,19.2,706,125,634,0,2824,5618,2001,2,185900,225000,1,1
11105,3525,41.4,17.4,721,106,645,1,2739,5896,2000,1,176800,206000,1,1
11106,3525,26.3,13.4,353,90,260,1,2899,5663,1981,1,112000,140000,0,1
11107,3525,44.4,14.8,657,132,573,0,2823,5989,1997,1,182800,205000,0,0
11108,3525,28.1,18.9,532,195,460,0,2614,5553,2004,1,201800,256000,0,0
11109,3525,42.7,18.9,807,136,724,1,2635,5593,1981,2,207700,259000,0,0
11110,3525,41.5,16.3,676,160,584,1,2838,5871,1983,2,202400,232000,0,1
11111,3525,11.2,15,168,91,96,0,2982,5949,1981,1,84800,91000,0,0
11112,3525,44.6,13.5,602,144,544,1,2644,5573,1994,1,181700,230000,0,0
11113,3525,11.5,16.5,190,115,90,0,2665,5821,1983,1,102500,131000,0,0
11114,3525,25.3,10.5,266,107,180,1,2454,5668,1995,1,109100,156000,0,0
11115,3525,37.6,13,489,94,428,1,2848,5983,1982,1,134800,149000,1,1
11116,3525,23.1,17.4,402,143,322,1,2499,5621,1999,2,151100,200000,0,0
11117,3525,37.6,13.8,519,188,436,0,2527,5659,1989,1,195700,248000,0,0
11118,3525,40.1,19.5,781,186,721,1,2658,5864,1994,2,233800,276000,0,0
11119,3528,6.2,17.7,110,114,34,1,2341,5278,1998,1,84900,137000,0,0
11120,3528,10.4,13.4,140,104,83,1,2743,5858,2001,1,83400,120000,1,0
11121,3528,12.9,10,129,104,77,1,2329,5521,2003,1,81800,133000,1,0
11122,3528,9.9,13.8,137,96,83,1,2362,5649,1998,1,78200,127000,1,0
11123,3528,11.1,10.1,112,99,14,1,2464,5771,2000,1,76200,121000,1,0
11124,3528,7.6,19,144,94,85,1,2351,5794,2001,1,78000,123000,1,0
11125,3528,9.3,12.8,119,108,53,1,2581,5780,1999,1,82700,125000,1,0
11126,3528,7.9,15.1,119,106,50,1,2663,5950,2003,1,81500,117000,1,0
11127,3528,8.1,13.6,110,99,31,1,2438,5627,2001,1,75900,124000,1,0
11128,3528,7.3,16.2,119,109,30,1,2796,5882,2000,1,83300,118000,1,0
11129,3528,12.9,11.5,148,99,95,1,2554,5834,1997,1,81600,123000,0,0
11130,3528,9.1,15.8,143,103,77,1,2505,5585,2003,1,83300,132000,1,0
11131,3528,9.5,15.5,148,120,74,1,2479,5850,2003,2,94200,139000,1,0
11132,3528,10.7,10.7,115,119,38,1,2570,5621,2001,1,88700,136000,1,0
11133,3528,7.9,18,142,120,78,1,2375,5758,2002,2,93300,141000,1,0
11134,3528,6.2,18.6,115,119,51,1,2401,5746,2004,1,88700,137000,1,0
11135,3528,9.1,13.6,124,111,25,1,2496,5806,1999,1,85200,129000,1,0
11136,3528,8,16.8,135,95,65,1,2759,5650,1998,1,77300,118000,1,0
11137,3528,9.1,13.9,127,111,43,1,2512,5879,1996,1,85700,128000,0,0
11138,3528,10.3,12,123,94,65,1,2323,5798,2003,1,74900,118000,1,0
11139,3800,40.2,14.6,587,177,502,1,2905,5049,1997,1,224300,263000,0,1
11140,3800,69.7,15.6,1087,147,1015,1,2759,5221,2005,1,281300,341000,1,0
11141,3800,55.1,16,881,155,795,1,2893,5162,1992,2,255200,304000,0,1
11142,3800,79.3,11.5,912,122,834,2,2897,5209,1995,1,240000,288000,0,1
11143,3800,48.6,13,632,122,562,0,2819,5199,1995,2,198000,243000,0,0
11144,3800,31.7,17.6,558,174,505,1,2901,5143,2008,2,218100,260000,0,1
11145,3800,56.2,14.2,798,234,714,1,2965,5020,1994,1,290100,335000,0,1
11146,3800,63.8,16.9,1078,147,988,1,2808,5118,1991,1,279900,334000,0,0
11147,3800,33.9,19.9,674,120,592,2,2641,5055,2003,1,203100,250000,1,1
11148,3800,61.9,12.9,798,202,722,0,2998,5051,1998,1,270900,313000,0,0
11149,3800,49.9,15.5,773,188,718,1,2746,5295,2000,1,258800,319000,0,0
11150,3800,57.9,18.2,1053,139,973,1,2662,5098,2006,2,271400,329000,1,0
11151,3800,90.4,10,904,233,807,1,2783,5378,2009,1,305400,374000,0,1
11152,3800,36.8,16.2,596,243,531,1,2948,5437,2009,2,265200,321000,0,0
11153,3800,34.1,18.7,638,162,541,1,2743,5085,2004,2,222900,270000,0,0
11154,3800,28.1,19.1,536,233,460,1,2644,5419,2004,2,250200,317000,0,0
11155,3800,72.1,13.6,980,211,892,1,2660,5143,2004,1,303600,368000,0,1
11156,3800,54.2,10.1,547,174,456,1,2757,5126,2004,1,216500,264000,0,0
11157,3800,63.5,11.6,737,230,671,1,2940,5326,2008,2,278600,335000,0,1
11158,3800,53.2,19.6,1043,158,944,2,2717,5193,2009,2,281300,342000,1,0
11159,3520,61.8,11.1,686,115,617,1,2343,5382,1972,1,181900,247000,0,0
11160,3520,37.5,16.1,604,156,514,1,2030,5053,1975,1,194200,245000,0,1
11161,3520,9.1,15.9,144,112,45,1,2381,5368,1979,1,98800,156000,0,0
11162,3520,31.9,16.3,520,123,461,1,2452,5095,1973,1,161800,217000,0,0
11163,3520,20,15.5,310,149,214,1,2215,5429,1984,2,145900,207000,0,0
11164,3520,21.2,11.7,248,137,152,1,2410,5466,1981,1,129400,191000,0,0
11165,3520,63,15.1,951,160,889,0,2021,5246,1973,1,248700,312000,0,1
11166,3520,70.1,11.7,820,80,741,0,2125,5169,1974,1,181000,236000,0,0
11167,3520,52.4,18,944,125,859,0,2426,5472,1973,2,226600,298000,0,0
11168,3520,6.1,18.6,113,129,42,1,2474,5222,1974,1,104400,157000,0,0
11169,3520,13.5,19,257,150,177,1,2012,5154,1978,2,138600,188000,0,0
11170,3520,10,18.5,185,149,89,1,2222,5217,1981,2,127200,181000,0,0
11171,3520,13.4,18.7,251,98,156,1,2324,5304,1975,1,106500,163000,0,0
11172,3520,10.2,17.5,178,147,118,1,2041,5343,1970,1,124900,177000,0,0
11173,3520,12.3,19.5,239,100,186,0,2335,5081,1985,1,105900,157000,0,0
11174,3520,34.9,18.2,636,147,572,1,2001,5149,1970,2,193600,246000,0,1
11175,3520,60.2,12.8,771,148,706,1,2075,5190,1974,1,214500,273000,0,0
11176,3520,29.8,19,567,93,488,0,2010,5252,1973,1,150900,201000,0,0
11177,3520,51.5,15.8,813,102,760,1,2093,5244,1984,1,193200,251000,0,1
11178,3520,8,17.3,138,122,50,1,2156,5294,1979,2,103900,154000,0,0
11179,3525,26.5,13.3,353,171,261,1,2563,5590,1983,1,160600,213000,0,1
11180,3525,9.6,18.6,178,181,101,0,2937,5608,1994,1,140300,171000,0,0
11181,3525,73.3,11,806,140,729,0,2428,5749,1990,1,209900,264000,0,1
11182,3525,14.7,14.1,207,100,150,0,2981,5727,1984,1,96100,114000,0,0
11183,3525,31.5,12.5,394,156,294,1,2827,5590,1983,2,157700,198000,0,0
11184,3525,44.3,20,886,187,814,0,2895,5639,2001,1,250100,294000,0,0
11185,3525,16.7,12.3,205,93,137,0,2929,5944,2003,1,91600,101000,1,0
11186,3525,29.3,15.3,449,188,390,1,2774,5559,1986,1,185200,229000,0,1
11187,3525,46.1,18.1,835,196,761,1,2564,5639,1997,1,247900,307000,0,0
11188,3525,57.1,15,857,92,801,0,2946,5741,1981,1,188800,217000,0,0
11189,3525,35.9,13.5,485,121,389,0,2669,5876,2000,2,150400,180000,1,0
11190,3525,24.3,19.5,474,172,390,0,2415,5775,1990,2,179300,229000,0,0
11191,3525,21.8,17.4,379,153,318,0,2579,5611,2001,1,153700,204000,0,1
11192,3525,22.1,13.9,307,164,210,1,2833,5829,2003,2,149500,178000,0,0
11193,3525,44.7,13.8,617,160,539,0,2659,5865,1989,1,193600,230000,0,0
11194,3525,35.8,14.4,516,133,460,0,2618,5659,2005,1,162200,205000,1,0
11195,3525,53.4,14.5,774,100,691,1,2880,5865,1993,1,181100,206000,0,0
11196,3525,32.3,13.4,433,96,352,0,2517,6000,1980,1,127600,155000,0,0
11197,3525,17.1,14.7,252,93,176,0,2691,5947,2001,1,98600,120000,1,0
11198,3525,53.6,13.6,729,178,649,0,2636,5806,1997,1,221200,265000,0,0
11199,3528,6.7,16.8,112,114,26,1,2674,5803,2000,1,85200,125000,1,0
11200,3528,8.9,14.9,132,119,81,1,2469,5586,2003,1,91200,142000,1,0
11201,3528,8.1,16.1,130,104,32,1,2454,5702,2002,1,81900,129000,1,0
11202,3528,6.3,19,119,85,26,1,2665,5729,2001,1,68900,108000,1,0
11203,3528,8,14.5,116,90,42,1,2730,5881,1998,1,71400,106000,1,0
11204,3528,11.3,11.9,135,98,62,1,2728,5505,2002,1,79100,124000,1,0
11205,3528,11.2,12.9,144,115,78,1,2588,5937,1997,1,90600,130000,0,0
11206,3528,7.8,15.7,122,80,27,1,2352,5877,1998,1,66300,107000,1,0
11207,3528,7.7,16.7,129,111,64,1,2490,5758,1999,1,86000,131000,1,0
11208,3528,8,14.8,119,93,27,1,2716,5605,1998,1,73700,116000,1,0
11209,3528,9.9,11.1,110,84,25,1,2411,5674,2004,1,66900,114000,1,0
11210,3528,9.7,12.9,125,101,41,1,2705,5671,2003,1,79400,121000,1,0
11211,3528,12.2,12.1,148,97,52,1,2600,5500,1999,1,80400,129000,1,0
11212,3528,8.3,16.2,134,80,63,1,2625,5721,2000,1,68100,109000,1,0
11213,3528,10.4,14.3,149,95,95,1,2349,5601,1995,1,79400,129000,1,0
11214,3528,6.4,17.3,111,112,12,1,2458,5990,1996,1,83900,124000,0,0
11215,3528,12.3,12.2,150,118,78,1,2771,5894,2005,1,93300,129000,1,0
11216,3528,11.2,11.7,131,80,39,1,2361,5545,2001,1,67700,117000,1,0
11217,3528,6.1,19.9,122,112,37,1,2443,5719,1995,1,85500,133000,0,0
11218,3528,9.5,14.9,142,102,77,1,2523,5548,1998,1,82500,132000,0,0
11219,3800,51.2,18,922,160,838,0,2993,5034,2002,1,264300,305000,0,1
11220,3800,65.8,16.5,1086,185,1021,1,2770,5484,1996,1,303900,371000,0,1
11221,3800,32.9,18,592,174,505,1,2941,5285,1999,1,223200,270000,0,0
11222,3800,56.3,18.5,1041,125,990,1,2983,5333,2010,1,261200,314000,1,0
11223,3800,59,12.2,720,122,622,1,2611,5446,2004,2,211200,272000,1,0
11224,3800,53.7,18.5,993,163,922,1,2620,5274,2004,2,276800,344000,0,0
11225,3800,44.4,19.5,866,127,786,1,2968,5157,1992,2,236100,279000,0,0
11226,3800,25.8,19.6,506,120,442,2,2776,5367,1997,1,177900,228000,0,0
11227,3800,49.3,10.9,537,218,465,0,2807,5027,2000,1,241400,286000,0,0
11228,3800,75.1,13.7,1029,147,953,1,2639,5224,2009,1,272600,336000,1,0
11229,3800,46.3,12,555,133,471,1,2987,5328,1995,2,193100,236000,0,1
11230,3800,50.5,18.4,930,212,837,2,2849,5295,1991,2,296700,358000,0,1
11231,3800,52.6,18.8,988,235,900,0,2680,5361,2003,2,319200,394000,0,0
11232,3800,53,13.6,721,172,657,1,2951,5146,2004,2,241400,285000,0,0
11233,3800,55.9,17,950,246,899,1,2800,5356,2000,2,320100,390000,0,0
11234,3800,66.6,15.4,1026,205,927,1,2885,5206,2008,1,306900,365000,0,0
11235,3800,60.2,12.9,776,248,721,1,2773,5207,1994,2,295200,356000,0,1
11236,3800,48.4,17.8,861,248,767,1,2983,5249,2008,1,308000,364000,0,1
11237,3800,74.6,10.3,768,149,703,1,2616,5087,1996,2,234600,288000,0,0
11238,3800,55.4,13.8,765,173,699,1,2801,5448,2003,1,248600,308000,0,0
11239,3520,21.8,13.3,290,144,193,1,2361,5405,1982,1,139900,204000,0,1
11240,3520,43.2,17.7,764,131,667,1,2235,5431,1972,2,203200,269000,0,0
11241,3520,44.5,18.6,827,83,764,0,2420,5310,1974,1,183900,249000,0,0
11242,3520,25,10.2,255,141,171,1,2013,5390,1971,1,132900,187000,0,0
11243,3520,17,12.1,206,152,121,1,2055,5047,1976,1,132100,178000,0,0
11244,3520,23.7,15,355,153,264,0,2378,5490,1985,2,155100,220000,0,1
11245,3520,52,13.7,712,149,637,1,2134,5089,1985,1,206200,263000,0,0
11246,3520,48.9,19.6,958,105,880,1,2033,5173,1981,1,216700,274000,0,0
11247,3520,48.2,15.9,766,120,709,1,2474,5173,1984,2,196900,259000,0,0
11248,3520,17.7,14.5,257,134,166,0,2230,5096,1976,2,129000,181000,0,0
11249,3520,40.3,12.7,512,130,458,0,2094,5108,1974,1,164800,215000,0,0
11250,3520,21.8,13.6,296,115,221,1,2164,5265,1976,1,123400,177000,0,0
11251,3520,34.5,10.5,362,121,266,0,2297,5492,1978,2,136900,197000,0,1
11252,3520,12.5,15.7,196,108,116,1,2171,5321,1975,1,104200,156000,0,0
11253,3520,33.1,18.2,603,138,517,0,2211,5180,1981,2,183300,241000,0,1
11254,3520,31.5,11.1,350,113,294,0,2086,5137,1985,1,130300,180000,0,0
11255,3520,35.1,13.4,471,124,398,0,2029,5283,1974,2,155100,207000,0,0
11256,3520,20.2,17.4,352,89,286,1,2256,5090,1975,1,116200,167000,0,0
11257,3520,14.4,11.8,170,119,112,1,2136,5353,1975,1,106900,159000,0,0
11258,3520,20.1,14.1,284,82,187,0,2000,5120,1978,1,101800,145000,0,0
11259,3525,40.4,18.1,732,104,648,0,2776,5839,2002,1,177200,207000,1,0
11260,3525,29,17.2,498,162,414,1,2457,5594,1982,2,176900,232000,0,0
11261,3525,79.2,10.3,816,133,753,1,2768,5619,1996,1,207200,252000,0,0
11262,3525,29.3,10.9,319,183,219,0,2943,5745,1983,1,162700,191000,0,0
11263,3525,57.2,14,801,173,738,1,2743,5709,1999,2,229000,274000,0,0
11264,3525,13.3,18.1,241,156,151,0,2561,5671,1999,2,134800,180000,0,0
11265,3525,29.5,19.3,570,124,512,0,2795,5740,1983,2,164900,197000,0,0
11266,3525,32.2,14.3,461,132,374,1,2440,5906,1984,2,153400,192000,0,1
11267,3525,50.6,15.6,790,179,740,1,2444,5688,1994,1,230900,290000,0,1
11268,3525,51.9,14.3,742,152,651,0,2741,5527,1988,2,207500,257000,0,0
11269,3525,46.7,13.8,645,103,554,1,2416,5624,1981,1,163600,218000,0,1
11270,3525,41.5,19.9,825,170,728,0,2747,5691,1994,1,230800,276000,0,0
11271,3525,18.3,11.6,212,117,157,1,2999,5882,1998,1,107000,119000,0,1
11272,3525,34.9,14.8,517,197,439,0,2950,5964,1994,2,200800,221000,0,0
11273,3525,34.8,10.6,369,164,310,1,2730,5743,2004,1,158800,197000,0,0
11274,3525,41.1,18.3,753,200,670,0,2752,5973,2005,2,238000,272000,0,0
11275,3525,77.6,11.2,869,173,817,0,2898,5694,1991,2,239200,279000,0,1
11276,3525,61.7,13.6,839,160,783,1,2401,5629,1999,1,226900,290000,0,1
11277,3525,43.6,19.9,867,189,769,0,2465,5923,1994,1,248500,299000,0,0
